ID_Ativo,Frequencia_Falhas,Tempo_Operacao,Numero_Clientes_Afetados,Tipo_Ativo,Localidade,Historico_Manutencao,Impacto_DEC_FEC,Data_Evento,Ano
A-0231,0.125,0.1134453781512605,0.15789473684210525,Cabo,Zona Norte,Não,0.1530008453085376,2024-10-26,2024
A-0232,0.375,0.22058823529411767,0.05263157894736842,Isolador,Centro,Não,0.319949281487743,2018-11-30,2018
A-0233,0.5,0.21638655462184878,0.15789473684210525,Transformador,Zona Norte,Não,0.4839391377852916,2017-01-19,2017
A-0234,0.125,0.09453781512605043,0.05263157894736842,Cabo,Zona Sul,Não,0.17180896027049872,2020-12-26,2020
A-0235,0.375,0.14705882352941177,1.0,Isolador,Centro,Não,0.49556213017751477,2024-10-13,2024
A-0236,0.25,0.025210084033613446,0.47368421052631576,Seccionalizador,Centro,Não,0.3571428571428571,2024-02-05,2024
A-0237,0.25,0.14075630252100843,0.47368421052631576,Seccionalizador,Zona Sul,Não,0.32523245984784444,2024-09-13,2024
A-0238,0.0,0.027310924369747903,0.05263157894736842,Religador,Zona Oeste,Sim,0.05114116652578192,2024-10-02,2024
A-0239,0.25,0.11554621848739498,0.47368421052631576,Isolador,Zona Sul,Sim,0.34467455621301774,2020-12-08,2020
A-0240,0.125,0.06512605042016807,0.47368421052631576,Seccionalizador,Centro,Sim,0.23034657650042262,2023-10-25,2023
A-0241,0.125,0.0861344537815126,0.47368421052631576,Seccionalizador,Zona Norte,Sim,0.1680050718512257,2024-04-02,2024
A-0242,0.125,0.43067226890756305,0.05263157894736842,Religador,Zona Oeste,Sim,0.12278106508875741,2007-11-19,2007
A-0243,0.0,0.05672268907563025,0.15789473684210525,Cabo,Centro,Sim,0.06403212172442942,2023-06-11,2023
A-0244,0.375,0.12394957983193278,0.47368421052631576,Seccionalizador,Zona Sul,Sim,0.4456889264581572,2023-01-02,2023
A-0245,0.5,0.22058823529411767,0.15789473684210525,Transformador,Zona Norte,Não,0.5517751479289941,2019-10-15,2019
A-0246,0.5,0.01890756302521009,0.15789473684210525,Transformador,Centro,Não,0.49619611158072696,2024-02-25,2024
A-0247,0.25,0.1512605042016807,0.15789473684210525,Cabo,Zona Oeste,Sim,0.2309805579036348,2018-08-25,2018
A-0248,0.0,0.20588235294117652,0.15789473684210525,Isolador,Zona Sul,Não,0.10228233305156381,2017-10-30,2017
A-0249,0.375,0.06302521008403363,0.0,Religador,Zona Sul,Não,0.33727810650887574,2023-08-22,2023
A-0250,0.25,0.03991596638655463,0.15789473684210525,Transformador,Centro,Não,0.2419695688926458,2023-03-25,2023
A-0251,0.125,0.30042016806722693,0.0,Transformador,Centro,Não,0.17751479289940825,2023-12-11,2023
A-0252,0.25,0.01890756302521009,0.15789473684210525,Cabo,Zona Norte,Sim,0.2590870667793745,2024-01-09,2024
A-0253,0.375,0.12184873949579833,0.05263157894736842,Isolador,Zona Norte,Sim,0.3313609467455621,2021-03-16,2021
A-0254,0.25,0.0546218487394958,0.15789473684210525,Isolador,Centro,Não,0.31889264581572274,2023-05-23,2023
A-0255,0.25,0.0063025210084033615,0.05263157894736842,Cabo,Centro,Sim,0.25,2024-12-19,2024
A-0256,0.5,0.37394957983193283,0.15789473684210525,Transformador,Centro,Não,0.46174978867286554,2021-07-16,2021
A-0257,0.0,0.28151260504201686,0.47368421052631576,Religador,Zona Oeste,Sim,0.03803888419273035,2018-04-30,2018
A-0258,0.375,0.39495798319327735,0.05263157894736842,Transformador,Zona Sul,Sim,0.3679205409974641,2006-07-06,2006
A-0259,0.625,0.18907563025210086,0.05263157894736842,Isolador,Zona Oeste,Sim,0.5050718512256973,2019-08-17,2019
A-0260,0.125,0.0546218487394958,0.05263157894736842,Transformador,Centro,Sim,0.15891800507185125,2024-04-17,2024
A-0261,0.125,0.11134453781512606,0.47368421052631576,Religador,Zona Oeste,Não,0.20371935756551138,2021-08-13,2021
A-0262,0.375,0.03781512605042017,0.15789473684210525,Seccionalizador,Centro,Não,0.37151310228233303,2023-01-11,2023
A-0263,0.125,0.1365546218487395,0.15789473684210525,Transformador,Zona Norte,Sim,0.1842772612003381,2019-07-31,2019
A-0264,0.125,0.3571428571428572,0.05263157894736842,Cabo,Zona Oeste,Sim,0.18998309382924763,2017-01-08,2017
A-0265,0.25,0.11134453781512606,0.15789473684210525,Seccionalizador,Zona Norte,Sim,0.27303465765004226,2021-12-24,2021
A-0266,0.25,0.22268907563025217,0.47368421052631576,Cabo,Zona Norte,Sim,0.3021978021978022,2024-04-17,2024
A-0267,0.375,0.20798319327731096,0.47368421052631576,Cabo,Centro,Não,0.41969568892645814,2024-09-12,2024
A-0268,0.125,0.05042016806722689,0.15789473684210525,Cabo,Centro,Sim,0.17476754015215554,2023-12-11,2023
A-0269,0.375,0.05042016806722689,0.0,Transformador,Zona Sul,Não,0.3410819949281488,2023-05-12,2023
A-0270,0.25,0.27731092436974797,0.05263157894736842,Isolador,Zona Sul,Não,0.22823330515638204,2015-02-14,2015
A-0271,0.25,0.07563025210084033,0.0,Seccionalizador,Zona Sul,Sim,0.20688926458157225,2024-03-18,2024
A-0272,0.75,0.23109243697478996,0.05263157894736842,Religador,Zona Norte,Não,0.6270076077768385,2015-09-07,2015
A-0273,0.375,0.07352941176470588,0.05263157894736842,Isolador,Zona Sul,Não,0.35080304311073535,2023-10-09,2023
A-0274,0.375,0.09033613445378152,0.05263157894736842,Transformador,Centro,Não,0.31572273879966184,2024-07-14,2024
A-0275,0.25,0.22689075630252106,0.15789473684210525,Cabo,Centro,Não,0.31001690617075234,2022-11-27,2022
A-0276,0.5,0.14705882352941177,1.0,Religador,Zona Oeste,Não,0.614116652578191,2020-08-13,2020
A-0277,0.0,0.1281512605042017,0.15789473684210525,Seccionalizador,Centro,Não,0.073541842772612,2022-12-31,2022
A-0278,0.25,0.06722689075630252,0.47368421052631576,Isolador,Zona Sul,Sim,0.3159340659340659,2021-12-27,2021
A-0279,0.125,0.18697478991596642,0.47368421052631576,Isolador,Centro,Não,0.1923076923076923,2020-03-10,2020
A-0280,0.375,0.07983193277310925,0.05263157894736842,Religador,Zona Sul,Não,0.31043956043956045,2021-09-13,2021
A-0281,0.25,0.2521008403361345,0.47368421052631576,Transformador,Zona Sul,Não,0.3393913778529163,2021-07-29,2021
A-0282,0.125,0.06932773109243698,0.05263157894736842,Seccionalizador,Centro,Não,0.11644125105663566,2022-10-27,2022
A-0283,0.125,0.12605042016806725,0.15789473684210525,Religador,Centro,Não,0.12299239222316145,2020-10-12,2020
A-0284,0.375,0.25420168067226895,0.15789473684210525,Cabo,Zona Sul,Sim,0.39285714285714285,2021-06-14,2021
A-0285,0.125,0.21428571428571433,1.0,Seccionalizador,Zona Norte,Sim,0.21999154691462383,2022-11-24,2022
A-0286,0.125,0.22689075630252106,0.05263157894736842,Isolador,Centro,Não,0.10185967878275572,2023-10-18,2023
A-0287,0.25,0.15336134453781514,0.05263157894736842,Religador,Zona Sul,Não,0.20139475908706678,2024-03-21,2024
A-0288,0.0,0.0546218487394958,1.0,Isolador,Centro,Não,0.08368554522400676,2023-10-26,2023
A-0289,0.375,0.3088235294117648,0.0,Isolador,Zona Oeste,Não,0.33368554522400673,2017-02-23,2017
A-0290,0.375,0.16806722689075632,0.15789473684210525,Isolador,Zona Norte,Não,0.3611580726965342,2020-11-10,2020
A-0291,0.125,0.09663865546218488,0.47368421052631576,Transformador,Centro,Não,0.19526627218934908,2023-10-07,2023
A-0292,0.25,0.08823529411764708,0.47368421052631576,Isolador,Zona Sul,Sim,0.30853761622992393,2023-02-13,2023
A-0293,0.375,0.4873949579831933,1.0,Cabo,Zona Norte,Não,0.503803888419273,2010-03-10,2010
A-0294,0.25,0.14495798319327732,1.0,Cabo,Centro,Não,0.38207945900253587,2022-07-30,2022
A-0295,0.375,0.04201680672268908,0.0,Seccionalizador,Zona Norte,Não,0.2565511411665258,2024-07-19,2024
A-0296,0.25,0.3823529411764706,0.47368421052631576,Isolador,Centro,Não,0.3438292476754015,2019-04-10,2019
A-0297,0.0,0.12605042016806725,0.15789473684210525,Isolador,Centro,Não,0.05114116652578192,2022-05-17,2022
A-0298,0.125,0.10084033613445378,0.15789473684210525,Religador,Centro,Sim,0.17054099746407436,2021-01-23,2021
A-0299,0.125,0.05882352941176471,0.05263157894736842,Transformador,Zona Norte,Sim,0.165469146238377,2022-02-26,2022
A-0300,0.125,0.1743697478991597,0.15789473684210525,Seccionalizador,Centro,Não,0.20857988165680472,2024-03-30,2024
A-0301,0.125,0.3214285714285715,1.0,Isolador,Zona Sul,Sim,0.15088757396449706,2012-01-05,2012
A-0302,0.0,0.1785714285714286,1.0,Religador,Zona Sul,Sim,0.0021132713440405746,2019-08-08,2019
A-0303,0.25,0.10924369747899161,0.15789473684210525,Transformador,Zona Norte,Sim,0.2419695688926458,2020-04-07,2020
A-0304,0.125,0.033613445378151266,0.0,Seccionalizador,Zona Sul,Não,0.18617920540997462,2023-12-26,2023
A-0305,0.375,0.1323529411764706,0.15789473684210525,Seccionalizador,Zona Oeste,Sim,0.4108199492814877,2020-10-07,2020
A-0306,0.25,0.20588235294117652,0.47368421052631576,Isolador,Zona Norte,Não,0.32671174978867284,2019-09-10,2019
A-0307,0.25,0.07563025210084033,0.47368421052631576,Seccionalizador,Zona Sul,Não,0.2666948436179205,2023-06-07,2023
A-0308,0.0,0.39495798319327735,0.15789473684210525,Religador,Centro,Não,0.09192730346576501,2018-09-15,2018
A-0309,0.125,0.1134453781512605,0.0,Seccionalizador,Zona Oeste,Não,0.1680050718512257,2020-07-23,2020
A-0310,0.125,0.21848739495798322,0.15789473684210525,Cabo,Centro,Sim,0.1813186813186813,2020-02-15,2020
A-0311,0.375,0.11764705882352942,0.15789473684210525,Religador,Zona Norte,Não,0.3710904480135249,2022-11-13,2022
A-0312,0.125,0.2920168067226891,1.0,Transformador,Zona Sul,Não,0.15236686390532544,2014-01-05,2014
A-0313,0.25,0.18697478991596642,0.15789473684210525,Transformador,Centro,Não,0.28444632290786137,2018-02-24,2018
A-0314,0.25,0.47268907563025214,0.15789473684210525,Isolador,Centro,Não,0.2992392223161454,2010-03-09,2010
A-0315,0.375,0.19117647058823534,0.15789473684210525,Isolador,Zona Norte,Não,0.34509721048182584,2020-08-27,2020
A-0316,0.5,0.24789915966386558,0.0,Cabo,Zona Norte,Sim,0.3983516483516483,2015-05-14,2015
A-0317,0.0,0.19957983193277312,1.0,Transformador,Zona Sul,Sim,0.02916314454775993,2023-04-23,2023
A-0318,0.25,0.0546218487394958,0.15789473684210525,Transformador,Zona Oeste,Não,0.3038884192730346,2023-07-10,2023
A-0319,0.125,0.37605042016806733,0.15789473684210525,Transformador,Centro,Sim,0.1680050718512257,2021-05-19,2021
A-0320,0.375,0.22058823529411767,0.15789473684210525,Transformador,Centro,Sim,0.3489010989010989,2019-01-05,2019
A-0321,0.125,0.25420168067226895,0.15789473684210525,Seccionalizador,Zona Sul,Não,0.16673710904480135,2024-09-07,2024
A-0322,0.125,0.342436974789916,0.15789473684210525,Religador,Zona Norte,Sim,0.15278951817413355,2013-01-10,2013
A-0323,0.25,0.3529411764705883,0.47368421052631576,Religador,Zona Sul,Sim,0.28064243448858833,2009-07-29,2009
A-0324,0.25,0.060924369747899165,0.05263157894736842,Cabo,Centro,Não,0.28296703296703296,2023-03-07,2023
A-0325,0.0,0.04831932773109244,0.15789473684210525,Seccionalizador,Zona Norte,Não,0.0002113271344040574,2023-02-11,2023
A-0326,0.125,0.0819327731092437,0.05263157894736842,Transformador,Zona Norte,Sim,0.12954353338968724,2021-08-29,2021
A-0327,0.5,0.05042016806722689,0.15789473684210525,Transformador,Zona Norte,Não,0.44864750633981404,2023-04-07,2023
A-0328,0.375,0.11554621848739498,0.0,Isolador,Zona Norte,Não,0.2584530853761623,2024-09-19,2024
A-0329,0.0,0.05672268907563025,0.15789473684210525,Isolador,Zona Norte,Não,0.030431107354184275,2024-12-17,2024
A-0330,0.125,0.060924369747899165,0.47368421052631576,Cabo,Zona Norte,Sim,0.13609467455621302,2024-01-25,2024
A-0331,0.0,0.21428571428571433,0.47368421052631576,Transformador,Centro,Sim,0.06191885038038884,2019-07-11,2019
A-0332,0.25,0.02941176470588236,0.15789473684210525,Cabo,Centro,Não,0.23224852071005914,2024-04-26,2024
A-0333,0.125,0.17226890756302526,0.15789473684210525,Seccionalizador,Zona Norte,Sim,0.18512256973795435,2018-11-08,2018
A-0334,0.25,0.3088235294117648,0.0,Religador,Zona Norte,Não,0.17075232459847844,2014-09-12,2014
A-0335,0.5,0.30672268907563033,0.15789473684210525,Transformador,Zona Norte,Não,0.4535080304311074,2024-08-29,2024
A-0336,0.0,0.25840336134453784,0.47368421052631576,Seccionalizador,Zona Norte,Não,0.0312764158918005,2022-06-10,2022
A-0337,0.25,0.2836134453781513,0.05263157894736842,Transformador,Zona Sul,Não,0.2886728655959425,2023-02-19,2023
A-0338,0.25,0.2710084033613446,0.15789473684210525,Isolador,Zona Oeste,Não,0.29078613693998306,2022-05-07,2022
A-0339,0.125,0.05882352941176471,0.47368421052631576,Cabo,Centro,Sim,0.2117497886728656,2023-06-22,2023
A-0340,0.0,0.1365546218487395,0.47368421052631576,Isolador,Centro,Sim,0.013947590870667792,2022-05-31,2022
A-0341,0.375,0.26470588235294124,0.05263157894736842,Religador,Centro,Não,0.37975486052409124,2022-05-07,2022
A-0342,0.375,0.11134453781512606,0.15789473684210525,Isolador,Zona Sul,Sim,0.33601014370245136,2022-12-27,2022
A-0343,0.25,0.11134453781512606,0.05263157894736842,Transformador,Zona Norte,Não,0.21661031276415893,2021-08-31,2021
A-0344,0.0,0.20378151260504207,0.05263157894736842,Isolador,Centro,Não,0.06403212172442942,2021-07-03,2021
A-0345,0.125,0.5210084033613446,1.0,Transformador,Zona Sul,Não,0.18448858833474216,2000-01-31,2000
A-0346,0.25,0.30042016806722693,0.47368421052631576,Religador,Centro,Não,0.36559594251901945,2018-05-08,2018
A-0347,0.625,0.02941176470588236,0.47368421052631576,Isolador,Zona Norte,Não,0.6589180050718512,2024-02-29,2024
A-0348,0.25,0.18907563025210086,0.0,Cabo,Zona Norte,Sim,0.27071005917159763,2017-08-21,2017
A-0349,0.375,0.06722689075630252,0.47368421052631576,Cabo,Zona Sul,Não,0.4590025359256128,2024-04-30,2024
A-0350,0.25,0.31302521008403367,0.15789473684210525,Cabo,Centro,Sim,0.28212172442941674,2018-08-22,2018
A-0351,0.25,0.40126050420168075,0.15789473684210525,Isolador,Zona Oeste,Não,0.22928994082840234,2024-01-09,2024
A-0352,0.625,0.5777310924369748,0.15789473684210525,Isolador,Zona Sul,Sim,0.5881234150464919,2023-05-20,2023
A-0353,0.5,0.3046218487394958,0.0,Isolador,Centro,Não,0.4289940828402367,2020-08-02,2020
A-0354,0.25,0.24159663865546221,0.47368421052631576,Transformador,Centro,Sim,0.2990278951817413,2024-10-11,2024
A-0355,0.0,0.24789915966386558,0.15789473684210525,Religador,Zona Norte,Sim,0.06889264581572274,2013-06-10,2013
A-0356,0.375,0.06512605042016807,0.05263157894736842,Cabo,Zona Oeste,Não,0.397083685545224,2024-07-11,2024
A-0357,0.25,0.15756302521008406,0.05263157894736842,Transformador,Zona Oeste,Não,0.22189349112426035,2018-05-05,2018
A-0358,0.375,0.19117647058823534,0.05263157894736842,Cabo,Zona Norte,Sim,0.3524936601859679,2021-03-26,2021
A-0359,0.125,0.09453781512605043,0.0,Transformador,Zona Oeste,Sim,0.15553677092138632,2023-11-27,2023
A-0360,0.125,0.23529411764705888,0.15789473684210525,Isolador,Centro,Não,0.12848689771766694,2018-08-02,2018
A-0361,0.625,0.6323529411764707,0.47368421052631576,Cabo,Centro,Não,0.6715976331360947,1999-01-25,1999
A-0362,0.375,0.26260504201680673,0.0,Isolador,Zona Oeste,Sim,0.2964919695688926,2013-12-22,2013
A-0363,0.5,0.16176470588235298,0.0,Cabo,Zona Sul,Não,0.3721470836855452,2018-08-26,2018
A-0364,0.25,0.23949579831932777,0.15789473684210525,Seccionalizador,Zona Norte,Sim,0.2986052409129332,2017-08-17,2017
A-0365,0.125,0.18907563025210086,0.47368421052631576,Transformador,Zona Sul,Não,0.1375739644970414,2019-08-06,2019
A-0366,0.125,0.1323529411764706,0.15789473684210525,Seccionalizador,Zona Oeste,Sim,0.2136517328825021,2023-11-02,2023
A-0367,0.0,0.03991596638655463,0.15789473684210525,Transformador,Zona Sul,Não,0.00042265426880811504,2023-09-14,2023
A-0368,0.0,0.2752100840336135,0.15789473684210525,Religador,Zona Oeste,Sim,0.062552831783601,2014-06-17,2014
A-0369,0.375,0.23529411764705888,0.05263157894736842,Cabo,Zona Sul,Não,0.3510143702451395,2014-05-16,2014
A-0370,0.375,0.23739495798319332,0.0,Religador,Centro,Sim,0.2624683009298394,2014-04-26,2014
A-0371,0.5,0.3781512605042017,0.47368421052631576,Religador,Zona Oeste,Sim,0.540363482671175,2015-11-24,2015
A-0372,0.25,0.10924369747899161,0.15789473684210525,Transformador,Centro,Sim,0.30684699915469144,2023-06-01,2023
A-0373,0.5,0.16176470588235298,0.15789473684210525,Seccionalizador,Zona Oeste,Não,0.5409974640743871,2021-02-08,2021
A-0374,0.125,0.07983193277310925,0.47368421052631576,Isolador,Zona Norte,Não,0.16018596787827558,2022-11-23,2022
A-0375,0.25,0.1050420168067227,0.15789473684210525,Transformador,Zona Sul,Não,0.2694420963651733,2021-10-22,2021
A-0376,0.0,0.046218487394957986,0.05263157894736842,Isolador,Zona Norte,Não,0.03634826711749788,2024-10-17,2024
A-0377,0.625,0.08403361344537816,0.15789473684210525,Religador,Centro,Não,0.5669907016060862,2021-05-18,2021
A-0378,0.25,0.22058823529411767,0.05263157894736842,Isolador,Centro,Não,0.2652155536770921,2015-01-11,2015
A-0379,0.25,0.592436974789916,0.05263157894736842,Seccionalizador,Zona Oeste,Sim,0.28127641589180047,2000-11-30,2000
A-0380,0.375,0.05672268907563025,0.15789473684210525,Transformador,Zona Oeste,Não,0.3672865595942519,2023-11-02,2023
A-0381,0.25,0.1323529411764706,0.47368421052631576,Seccionalizador,Zona Norte,Sim,0.3662299239222316,2021-06-29,2021
A-0382,0.75,0.5231092436974791,1.0,Seccionalizador,Zona Oeste,Não,0.8829247675401521,2008-10-09,2008
A-0383,0.25,0.24789915966386558,0.15789473684210525,Transformador,Zona Oeste,Não,0.2931107354184277,2022-03-30,2022
A-0384,0.25,0.2100840336134454,0.05263157894736842,Seccionalizador,Zona Sul,Não,0.24133558748943365,2021-08-13,2021
A-0385,0.25,0.07352941176470588,0.05263157894736842,Cabo,Centro,Não,0.2411242603550296,2024-10-22,2024
A-0386,0.375,0.14285714285714288,0.47368421052631576,Cabo,Zona Oeste,Não,0.44146238377007607,2021-12-19,2021
A-0387,0.375,0.09873949579831934,0.15789473684210525,Cabo,Zona Norte,Não,0.36242603550295854,2023-03-27,2023
A-0388,0.375,0.23109243697478996,0.15789473684210525,Isolador,Zona Oeste,Sim,0.4108199492814877,2020-12-31,2020
A-0389,0.75,0.23529411764705888,0.47368421052631576,Seccionalizador,Zona Oeste,Sim,0.8634826711749789,2019-09-27,2019
A-0390,0.125,0.11554621848739498,0.47368421052631576,Transformador,Zona Oeste,Não,0.16018596787827558,2022-06-24,2022
A-0391,0.25,0.13445378151260504,0.47368421052631576,Transformador,Zona Sul,Não,0.3499577345731192,2024-02-17,2024
A-0392,0.125,0.3802521008403362,0.0,Isolador,Centro,Sim,0.11559594251901943,2007-03-23,2007
A-0393,0.25,0.40966386554621853,0.47368421052631576,Transformador,Zona Norte,Sim,0.338334742180896,2022-09-05,2022
A-0394,0.375,0.12394957983193278,0.47368421052631576,Cabo,Zona Norte,Sim,0.4057480980557903,2023-08-08,2023
A-0395,0.375,0.1281512605042017,0.05263157894736842,Seccionalizador,Centro,Sim,0.30938292476754015,2024-07-06,2024
A-0396,0.25,0.05252100840336135,0.15789473684210525,Transformador,Zona Norte,Não,0.2565511411665258,2024-10-11,2024
A-0397,0.125,0.13445378151260504,0.15789473684210525,Transformador,Zona Sul,Não,0.17371090448013524,2019-10-16,2019
A-0398,0.5,0.17226890756302526,1.0,Religador,Zona Oeste,Não,0.6510989010989011,2021-05-25,2021
A-0399,0.125,0.22268907563025217,0.0,Religador,Centro,Não,0.12383770076077769,2015-11-24,2015
A-0400,0.25,0.13865546218487396,0.15789473684210525,Religador,Zona Norte,Não,0.23140321217244292,2021-08-27,2021
A-0401,0.25,0.43067226890756305,0.05263157894736842,Seccionalizador,Centro,Sim,0.2335164835164835,2005-10-18,2005
A-0402,0.25,0.44537815126050423,0.47368421052631576,Cabo,Centro,Sim,0.334530853761623,2013-02-14,2013
A-0403,0.0,0.6029411764705883,0.05263157894736842,Cabo,Centro,Não,0.06973795435333897,2017-02-18,2017
A-0404,0.5,0.22268907563025217,0.05263157894736842,Cabo,Zona Sul,Sim,0.40595942519019446,2015-04-24,2015
A-0405,0.125,0.13445378151260504,0.15789473684210525,Seccionalizador,Centro,Não,0.11179205409974641,2020-01-11,2020
A-0406,0.0,0.2100840336134454,1.0,Seccionalizador,Zona Sul,Sim,0.07840236686390532,2020-05-11,2020
A-0407,0.25,0.14075630252100843,0.05263157894736842,Religador,Centro,Sim,0.2051986475063398,2024-06-06,2024
A-0408,0.25,0.3802521008403362,0.05263157894736842,Transformador,Zona Oeste,Sim,0.20266272189349113,2016-07-12,2016
A-0409,0.375,0.2752100840336135,0.47368421052631576,Isolador,Zona Oeste,Não,0.39327979712595096,2018-03-16,2018
A-0410,0.25,0.1134453781512605,0.15789473684210525,Isolador,Zona Oeste,Sim,0.2688081149619611,2021-08-20,2021
A-0411,0.0,0.2794117647058824,1.0,Transformador,Zona Oeste,Não,0.0521978021978022,2015-08-24,2015
A-0412,0.25,0.023109243697478996,0.05263157894736842,Religador,Zona Oeste,Sim,0.26141166525781906,2024-07-12,2024
A-0413,0.25,0.46428571428571436,0.15789473684210525,Transformador,Zona Oeste,Não,0.2544378698224852,2004-06-17,2004
A-0414,0.375,0.09243697478991597,0.05263157894736842,Transformador,Zona Sul,Não,0.3666525781910397,2024-10-31,2024
A-0415,0.25,0.4243697478991597,0.05263157894736842,Isolador,Centro,Não,0.21196111580726965,2014-04-14,2014
A-0416,0.25,0.1134453781512605,0.15789473684210525,Religador,Centro,Não,0.3110735418427726,2021-12-05,2021
A-0417,0.0,0.18067226890756308,0.15789473684210525,Seccionalizador,Centro,Sim,0.05938292476754015,2017-03-10,2017
A-0418,0.375,0.1281512605042017,0.47368421052631576,Isolador,Zona Sul,Sim,0.4547759932375317,2019-03-12,2019
A-0419,0.375,0.23739495798319332,0.15789473684210525,Seccionalizador,Zona Norte,Não,0.3573541842772612,2022-06-04,2022
A-0420,0.5,0.05672268907563025,0.15789473684210525,Religador,Zona Oeste,Sim,0.4549873203719357,2023-07-23,2023
A-0421,0.0,0.008403361344537815,0.15789473684210525,Transformador,Zona Oeste,Sim,0.047971259509721045,2024-12-19,2024
A-0422,0.5,0.40336134453781514,1.0,Cabo,Zona Norte,Não,0.6479289940828402,2017-08-16,2017
A-0423,0.0,0.4621848739495799,0.05263157894736842,Cabo,Zona Norte,Não,0.00908706677937447,2019-02-10,2019
A-0424,0.25,0.1134453781512605,0.05263157894736842,Religador,Zona Oeste,Não,0.2943786982248521,2020-10-11,2020
A-0425,0.125,0.07983193277310925,0.15789473684210525,Cabo,Centro,Não,0.2147083685545224,2022-04-27,2022
A-0426,0.25,0.14285714285714288,0.15789473684210525,Seccionalizador,Zona Sul,Não,0.28064243448858833,2018-04-10,2018
A-0427,0.25,0.05882352941176471,0.05263157894736842,Cabo,Centro,Não,0.2943786982248521,2024-01-28,2024
A-0428,0.0,0.22268907563025217,1.0,Religador,Zona Sul,Não,0.017962806424344887,2024-01-22,2024
A-0429,0.25,0.12394957983193278,0.05263157894736842,Religador,Centro,Sim,0.1967455621301775,2019-06-02,2019
A-0430,0.5,0.11134453781512606,0.47368421052631576,Seccionalizador,Zona Oeste,Sim,0.5285291631445477,2024-06-16,2024
A-0431,0.125,0.10294117647058823,0.05263157894736842,Cabo,Zona Norte,Não,0.1584953508030431,2020-10-28,2020
A-0432,0.25,0.15756302521008406,0.15789473684210525,Cabo,Centro,Não,0.2295012679628064,2020-02-02,2020
A-0433,0.375,0.12605042016806725,1.0,Transformador,Centro,Não,0.5382502113271344,2024-11-29,2024
A-0434,0.0,0.1596638655462185,0.05263157894736842,Isolador,Zona Norte,Não,0.013947590870667792,2018-01-28,2018
A-0435,0.25,0.09453781512605043,1.0,Religador,Zona Oeste,Não,0.3231191885038039,2024-11-05,2024
A-0436,0.125,0.34453781512605053,0.15789473684210525,Transformador,Zona Sul,Sim,0.19801352493660185,2011-05-16,2011
A-0437,0.0,0.22268907563025217,1.0,Religador,Zona Norte,Sim,0.02197802197802198,2022-11-04,2022
A-0438,0.125,0.16176470588235298,0.15789473684210525,Transformador,Zona Norte,Não,0.13672865595942518,2019-09-18,2019
A-0439,0.375,0.06512605042016807,0.15789473684210525,Isolador,Zona Norte,Não,0.40300084530853764,2023-07-10,2023
A-0440,0.125,0.3298319327731093,0.05263157894736842,Transformador,Zona Sul,Sim,0.1257396449704142,2023-04-03,2023
A-0441,0.25,0.09873949579831934,0.15789473684210525,Religador,Zona Sul,Sim,0.24598478444632288,2021-11-13,2021
A-0442,0.125,0.18067226890756308,0.0,Cabo,Zona Norte,Sim,0.10883347421808962,2022-06-07,2022
A-0443,0.625,0.10294117647058823,0.05263157894736842,Religador,Zona Sul,Não,0.5384615384615384,2023-11-04,2023
A-0444,0.125,0.2752100840336135,0.05263157894736842,Seccionalizador,Zona Sul,Não,0.198647506339814,2013-10-27,2013
A-0445,0.5,0.10084033613445378,0.15789473684210525,Seccionalizador,Zona Oeste,Não,0.5350803043110736,2022-09-17,2022
A-0446,0.25,0.2794117647058824,0.47368421052631576,Seccionalizador,Zona Oeste,Sim,0.29184277261200336,2021-10-09,2021
A-0447,0.0,0.0861344537815126,0.05263157894736842,Seccionalizador,Zona Sul,Não,0.03740490278951818,2021-06-05,2021
A-0448,0.125,0.016806722689075633,0.05263157894736842,Isolador,Zona Sul,Não,0.14560439560439561,2024-11-11,2024
A-0449,0.375,0.09453781512605043,0.15789473684210525,Cabo,Centro,Não,0.43850380388841925,2023-10-09,2023
A-0450,0.25,0.20798319327731096,0.05263157894736842,Cabo,Zona Oeste,Sim,0.2121724429416737,2022-07-20,2022
A-0451,0.375,0.0546218487394958,0.0,Religador,Zona Norte,Não,0.2859256128486898,2024-06-12,2024
A-0452,0.375,0.14915966386554622,0.05263157894736842,Transformador,Centro,Não,0.3685545224006762,2024-06-18,2024
A-0453,0.125,0.14915966386554622,1.0,Religador,Zona Norte,Sim,0.24683009298393913,2018-01-04,2018
A-0454,0.0,0.5168067226890757,0.47368421052631576,Religador,Zona Oeste,Sim,0.015426880811496195,2003-02-16,2003
A-0455,0.125,0.07773109243697479,0.15789473684210525,Religador,Centro,Não,0.13503803888419275,2023-04-12,2023
A-0456,0.5,0.48109243697479004,0.15789473684210525,Religador,Zona Norte,Não,0.4710481825866441,2024-10-13,2024
A-0457,0.25,0.07773109243697479,0.15789473684210525,Cabo,Zona Norte,Sim,0.22527472527472528,2022-11-30,2022
A-0458,0.5,0.2521008403361345,0.15789473684210525,Transformador,Centro,Sim,0.510989010989011,2016-08-02,2016
A-0459,0.375,0.13025210084033614,0.15789473684210525,Religador,Centro,Sim,0.40595942519019446,2023-10-08,2023
A-0460,0.25,0.11554621848739498,0.15789473684210525,Cabo,Zona Oeste,Não,0.28677092138630594,2024-02-25,2024
A-0461,0.375,0.03991596638655463,0.05263157894736842,Religador,Zona Oeste,Não,0.2990278951817413,2023-06-04,2023
