ID_Ativo,Frequencia_Falhas,Tempo_Operacao,Numero_Clientes_Afetados,Tipo_Ativo,Localidade,Historico_Manutencao,Impacto_DEC_FEC,Data_Evento,Ano,Criticidade
A-0201,0.125,0.1911764705882353,0.1578947368421052,Religador,Zona Oeste,Não,0.2163989856297548,2016-05-23,2016,0.16057178710786713
A-0202,0.0,0.3697478991596639,0.4736842105263157,Religador,Zona Sul,Sim,0.0934065934065934,2022-11-01,2022,0.21500187119382166
A-0203,0.125,0.2563025210084034,0.1578947368421052,Transformador,Centro,Sim,0.1652578191039729,2022-12-21,2022,0.17499548558133934
A-0204,0.125,0.1617647058823529,0.4736842105263157,Transformador,Centro,Sim,0.2174556213017751,2023-09-29,2023,0.21501181600014652
A-0205,0.0,0.0966386554621848,0.0526315789473684,Isolador,Zona Oeste,Não,0.0851648351648351,2021-12-17,2021,0.04803439594461263
A-0206,0.125,0.2584033613445378,0.1578947368421052,Seccionalizador,Zona Norte,Não,0.209847844463229,2020-09-03,2020,0.18008474021810528
A-0207,0.25,0.1491596638655462,0.4736842105263157,Seccionalizador,Zona Oeste,Não,0.3505917159763314,2019-06-06,2019,0.27454391286256014
A-0208,0.0,0.3697478991596639,0.1578947368421052,Cabo,Zona Oeste,Sim,0.0669907016060862,2013-11-18,2013,0.1492023872769288
A-0209,0.25,0.3613445378151261,1.0,Religador,Zona Oeste,Não,0.3552409129332206,2022-11-14,2022,0.44392745263785993
A-0210,0.25,0.2310924369747899,0.0526315789473684,Transformador,Zona Oeste,Não,0.2434488588334742,2019-06-24,2019,0.20419893276525808
A-0211,0.375,0.065126050420168,0.1578947368421052,Cabo,Zona Norte,Não,0.4013102282333051,2024-04-09,2024,0.24124778531780197
A-0212,0.125,0.1218487394957983,0.1578947368421052,Cabo,Zona Norte,Não,0.195054945054945,2024-10-05,2024,0.13763906372265503
A-0213,0.25,0.5525210084033614,1.0,Transformador,Zona Oeste,Não,0.3932797971259509,2013-04-06,2013,0.5050842822336035
A-0214,0.25,0.2521008403361345,0.0526315789473684,Seccionalizador,Zona Norte,Não,0.2434488588334742,2021-11-17,2021,0.21050145377366147
A-0215,0.375,0.4201680672268908,0.4736842105263157,Religador,Centro,Sim,0.4537193575655114,2012-12-10,2012,0.4161591980298815
A-0216,0.125,0.0693277310924369,0.1578947368421052,Seccionalizador,Zona Sul,Não,0.158072696534235,2024-11-20,2024,0.1181845363495756
A-0217,0.25,1.0,0.0526315789473684,Cabo,Zona Norte,Não,0.2645815722738799,1993-02-08,1993,0.43698447301686166
A-0218,0.125,0.0294117647058823,0.1578947368421052,Religador,Zona Oeste,Não,0.1775147928994082,2024-03-02,2024,0.10815395607012655
A-0219,0.0,0.2542016806722689,0.1578947368421052,Isolador,Zona Sul,Não,0.0008453085376162,2020-01-25,2020,0.10792398242386332
A-0220,0.125,0.0252100840336134,0.1578947368421052,Cabo,Zona Norte,Não,0.1682163989856297,2024-05-11,2024,0.10596361247706804
A-0221,0.125,0.3697478991596639,0.4736842105263157,Seccionalizador,Zona Oeste,Sim,0.139687235841082,2023-09-23,2023,0.26962993543727054
A-0222,0.625,0.0819327731092437,0.1578947368421052,Seccionalizador,Zona Oeste,Sim,0.5621301775147929,2022-07-02,2022,0.36237179705267347
A-0223,0.375,0.1512605042016807,0.1578947368421052,Seccionalizador,Zona Sul,Não,0.4188503803888419,2019-12-12,2019,0.2688421366678095
A-0224,0.0,0.2205882352941176,0.1578947368421052,Transformador,Centro,Não,0.0262045646661031,2022-11-23,2022,0.10037587442326663
A-0225,0.125,0.3025210084033614,0.0,Cabo,Zona Norte,Sim,0.1181318681318681,2022-08-31,2022,0.1525694893341952
A-0226,0.25,0.1491596638655462,0.0526315789473684,Religador,Zona Sul,Sim,0.2007607776838546,2020-10-15,2020,0.175350292717523
A-0227,0.375,0.2016806722689076,0.1578947368421052,Seccionalizador,Centro,Não,0.3541842772612003,2021-04-23,2021,0.27750157677521337
A-0228,0.125,0.2121848739495798,0.1578947368421052,Seccionalizador,Centro,Não,0.1918850380388841,2024-02-01,2024,0.1644229133571834
A-0229,0.125,0.180672268907563,0.0526315789473684,Transformador,Zona Sul,Não,0.1485629754860524,2021-10-07,2021,0.12958429401034782
A-0230,0.125,0.1470588235294117,0.1578947368421052,Religador,Zona Norte,Não,0.2041420118343195,2023-03-19,2023,0.1461107956106765
A-0231,0.125,0.1134453781512605,0.1578947368421052,Cabo,Zona Norte,Não,0.1530008453085376,2024-10-26,2024,0.13091264534465297
A-0232,0.375,0.2205882352941176,0.0526315789473684,Isolador,Centro,Não,0.319949281487743,2018-11-30,2018,0.25869771452648327
A-0233,0.5,0.2163865546218487,0.1578947368421052,Transformador,Zona Norte,Não,0.4839391377852916,2017-01-19,2017,0.3448888275335048
A-0234,0.125,0.0945378151260504,0.0526315789473684,Cabo,Zona Sul,Não,0.1718089602704987,2020-12-26,2020,0.10606855635433868
A-0235,0.375,0.1470588235294117,1.0,Isolador,Centro,Não,0.4955621301775147,2024-10-13,2024,0.44367386007657506
A-0236,0.25,0.0252100840336134,0.4736842105263157,Seccionalizador,Centro,Não,0.3571428571428571,2024-02-05,2024,0.23801415302963286
A-0237,0.25,0.1407563025210084,0.4736842105263157,Seccionalizador,Zona Sul,Não,0.3252324598478444,2024-09-13,2024,0.2694869788463501
A-0238,0.0,0.0273109243697479,0.0526315789473684,Religador,Zona Oeste,Sim,0.0511411665257819,2024-10-02,2024,0.023833709752976242
A-0239,0.25,0.1155462184873949,0.4736842105263157,Isolador,Zona Sul,Sim,0.3446745562130177,2020-12-08,2020,0.2638681632727834
A-0240,0.125,0.065126050420168,0.4736842105263157,Seccionalizador,Centro,Sim,0.2303465765004226,2023-10-25,2023,0.1873093148813558
A-0241,0.125,0.0861344537815126,0.4736842105263157,Seccionalizador,Zona Norte,Sim,0.1680050718512257,2024-04-02,2024,0.1873776854248395
A-0242,0.125,0.430672268907563,0.0526315789473684,Religador,Zona Oeste,Sim,0.1227810650887574,2007-11-19,2007,0.2020061029706183
A-0243,0.0,0.0567226890756302,0.1578947368421052,Cabo,Centro,Sim,0.0640321217244294,2023-06-11,2023,0.05499896626355304
A-0244,0.375,0.1239495798319327,0.4736842105263157,Seccionalizador,Zona Sul,Sim,0.4456889264581572,2023-01-02,2023,0.32649060870065866
A-0245,0.5,0.2205882352941176,0.1578947368421052,Transformador,Zona Norte,Não,0.5517751479289941,2019-10-15,2019,0.35293293274955573
A-0246,0.5,0.01890756302521,0.1578947368421052,Transformador,Centro,Não,0.4961961115807269,2024-02-25,2024,0.28687082743405673
A-0247,0.25,0.1512605042016807,0.1578947368421052,Cabo,Zona Oeste,Sim,0.2309805579036348,2018-08-25,2018,0.20005515441928873
A-0248,0.0,0.2058823529411765,0.1578947368421052,Isolador,Zona Sul,Não,0.1022823330515638,2017-10-30,2017,0.10357188655593036
A-0249,0.375,0.0630252100840336,0.0,Religador,Zona Sul,Não,0.3372781065088757,2023-08-22,2023,0.20263537367609766
A-0250,0.25,0.0399159663865546,0.1578947368421052,Transformador,Centro,Não,0.2419695688926458,2023-03-25,2023,0.167750694173652
A-0251,0.125,0.3004201680672269,0.0,Transformador,Centro,Não,0.1775147928994082,2023-12-11,2023,0.15787752971010888
A-0252,0.25,0.01890756302521,0.1578947368421052,Cabo,Zona Norte,Sim,0.2590870667793745,2024-01-09,2024,0.1631599229539215
A-0253,0.375,0.1218487394957983,0.0526315789473684,Isolador,Zona Norte,Sim,0.3313609467455621,2021-03-16,2021,0.2302170323127694
A-0254,0.25,0.0546218487394958,0.1578947368421052,Isolador,Centro,Não,0.3188926458157227,2023-05-23,2023,0.17985476657184205
A-0255,0.25,0.0063025210084033,0.0526315789473684,Cabo,Centro,Sim,0.25,2024-12-19,2024,0.13741707209199466
A-0256,0.5,0.3739495798319328,0.1578947368421052,Transformador,Centro,Não,0.4617497886728655,2021-07-16,2021,0.3899388001852874
A-0257,0.0,0.2815126050420168,0.4736842105263157,Religador,Zona Oeste,Sim,0.0380388841927303,2018-04-30,2018,0.18299451203714123
A-0258,0.375,0.3949579831932773,0.0526315789473684,Transformador,Zona Sul,Sim,0.3679205409974641,2006-07-06,2006,0.3158057648472033
A-0259,0.625,0.1890756302521008,0.0526315789473684,Isolador,Zona Oeste,Sim,0.5050718512256973,2019-08-17,2019,0.3677561899876736
A-0260,0.125,0.0546218487394958,0.0526315789473684,Transformador,Centro,Sim,0.1589180050718512,2024-04-17,2024,0.09280467091850754
A-0261,0.125,0.111344537815126,0.4736842105263157,Religador,Zona Oeste,Não,0.2037193575655113,2021-08-13,2021,0.19851213920635208
A-0262,0.375,0.0378151260504201,0.1578947368421052,Seccionalizador,Centro,Não,0.371513102282333,2023-01-11,2023,0.2300747954117804
A-0263,0.125,0.1365546218487395,0.1578947368421052,Transformador,Zona Norte,Sim,0.1842772612003381,2019-07-31,2019,0.14097306004307672
A-0264,0.125,0.3571428571428572,0.0526315789473684,Cabo,Zona Oeste,Sim,0.1899830938292476,2017-01-08,2017,0.18666748231525562
A-0265,0.25,0.111344537815126,0.1578947368421052,Seccionalizador,Zona Norte,Sim,0.2730346576500422,2021-12-24,2021,0.19228577447796308
A-0266,0.25,0.2226890756302521,0.4736842105263157,Cabo,Zona Norte,Sim,0.3021978021978022,2024-04-17,2024,0.29176334501411905
A-0267,0.375,0.2079831932773109,0.4736842105263157,Cabo,Centro,Não,0.4196956889264581,2024-09-12,2024,0.3491013689811022
A-0268,0.125,0.0504201680672268,0.1578947368421052,Cabo,Centro,Sim,0.1747675401521555,2023-12-11,2023,0.11418175180380463
A-0269,0.375,0.0504201680672268,0.0,Transformador,Zona Sul,Não,0.3410819949281488,2023-05-12,2023,0.19923424991298294
A-0270,0.25,0.2773109243697479,0.0526315789473684,Isolador,Zona Sul,Não,0.228233305156382,2015-02-14,2015,0.21654292361603628
A-0271,0.25,0.0756302521008403,0.0,Seccionalizador,Zona Sul,Sim,0.2068892645815722,2024-03-18,2024,0.1433780020884093
A-0272,0.75,0.2310924369747899,0.0526315789473684,Religador,Zona Norte,Não,0.6270076077768385,2015-09-07,2015,0.44255480765959454
A-0273,0.375,0.0735294117647058,0.0526315789473684,Isolador,Zona Sul,Não,0.3508030431107353,2023-10-09,2023,0.217665443629959
A-0274,0.375,0.0903361344537815,0.0526315789473684,Transformador,Centro,Não,0.3157227387996618,2024-07-14,2024,0.21919943000557435
A-0275,0.25,0.226890756302521,0.1578947368421052,Cabo,Centro,Não,0.3100169061707523,2022-11-27,2022,0.23064786487625258
A-0276,0.5,0.1470588235294117,1.0,Religador,Zona Oeste,Não,0.614116652578191,2020-08-13,2020,0.5055293123166427
A-0277,0.0,0.1281512605042017,0.1578947368421052,Seccionalizador,Centro,Não,0.073541842772612,2022-12-31,2022,0.07737850979694275
A-0278,0.25,0.0672268907563025,0.4736842105263157,Isolador,Zona Sul,Sim,0.3159340659340659,2021-12-27,2021,0.24649831592556048
A-0279,0.125,0.1869747899159664,0.4736842105263157,Isolador,Centro,Não,0.1923076923076923,2020-03-10,2020,0.22006004831082232
A-0280,0.375,0.0798319327731092,0.0526315789473684,Religador,Zona Sul,Não,0.3104395604395604,2021-09-13,2021,0.2155198516653625
A-0281,0.25,0.2521008403361345,0.4736842105263157,Transformador,Zona Sul,Não,0.3393913778529163,2021-07-29,2021,0.3043062319913951
A-0282,0.125,0.0693277310924369,0.0526315789473684,Seccionalizador,Centro,Não,0.1164412510566356,2022-10-27,2022,0.09296876022286829
A-0283,0.125,0.1260504201680672,0.1578947368421052,Religador,Centro,Não,0.1229923922231614,2020-10-12,2020,0.13169331264115736
A-0284,0.375,0.2542016806722689,0.1578947368421052,Cabo,Zona Sul,Sim,0.3928571428571428,2021-06-14,2021,0.29712516585581605
A-0285,0.125,0.2142857142857143,1.0,Seccionalizador,Zona Norte,Sim,0.2199915469146238,2022-11-24,2022,0.3362848689771767
A-0286,0.125,0.226890756302521,0.0526315789473684,Isolador,Centro,Não,0.1018596787827557,2023-10-18,2023,0.13877951055850557
A-0287,0.25,0.1533613445378151,0.0526315789473684,Religador,Zona Sul,Não,0.2013947590870667,2024-03-21,2024,0.17667419505952492
A-0288,0.0,0.0546218487394958,1.0,Isolador,Centro,Não,0.0836855452240067,2023-10-26,2023,0.22475510914424943
A-0289,0.375,0.3088235294117648,0.0,Isolador,Zona Oeste,Não,0.3336855452240067,2017-02-23,2017,0.2760156133459301
A-0290,0.375,0.1680672268907563,0.1578947368421052,Isolador,Zona Norte,Não,0.3611580726965342,2020-11-10,2020,0.26811492270530135
A-0291,0.125,0.0966386554621848,0.4736842105263157,Transformador,Centro,Não,0.195266272189349,2023-10-07,2023,0.19325506596285347
A-0292,0.25,0.088235294117647,0.4736842105263157,Isolador,Zona Sul,Sim,0.3085376162299239,2023-02-13,2023,0.25206119196354965
A-0293,0.375,0.4873949579831933,1.0,Cabo,Zona Norte,Não,0.503803888419273,2010-03-10,2010,0.5465988762368854
A-0294,0.25,0.1449579831932773,1.0,Cabo,Centro,Não,0.3820794590025358,2022-07-30,2022,0.38169534085823675
A-0295,0.375,0.042016806722689,0.0,Seccionalizador,Zona Norte,Não,0.2565511411665258,2024-07-19,2024,0.1882601561334593
A-0296,0.25,0.3823529411764706,0.4736842105263157,Isolador,Centro,Não,0.3438292476754015,2019-04-10,2019,0.34382564922574443
A-0297,0.0,0.1260504201680672,0.1578947368421052,Isolador,Centro,Não,0.0511411665257819,2022-05-17,2022,0.07450819007141939
A-0298,0.125,0.1008403361344537,0.1578947368421052,Religador,Centro,Sim,0.1705409974640743,2021-01-23,2021,0.1288851479551646
A-0299,0.125,0.0588235294117647,0.0526315789473684,Transformador,Zona Norte,Sim,0.165469146238377,2022-02-26,2022,0.09472028923684078
A-0300,0.125,0.1743697478991597,0.1578947368421052,Seccionalizador,Centro,Não,0.2085798816568047,2024-03-30,2024,0.15474785990384943
A-0301,0.125,0.3214285714285715,1.0,Isolador,Zona Sul,Sim,0.150887573964497,2012-01-05,2012,0.3615173288250212
A-0302,0.0,0.1785714285714286,1.0,Religador,Zona Sul,Sim,0.0021132713440405,2019-08-08,2019,0.25378275570583264
A-0303,0.25,0.1092436974789916,0.1578947368421052,Transformador,Zona Norte,Sim,0.2419695688926458,2020-04-07,2020,0.1885490135013831
A-0304,0.125,0.0336134453781512,0.0,Seccionalizador,Zona Sul,Não,0.1861792054099746,2023-12-26,2023,0.07870195415444282
A-0305,0.375,0.1323529411764706,0.1578947368421052,Seccionalizador,Zona Oeste,Sim,0.4108199492814877,2020-10-07,2020,0.262366824649511
A-0306,0.25,0.2058823529411765,0.4736842105263157,Isolador,Zona Norte,Não,0.3267117497886728,2019-09-10,2019,0.2891727229664834
A-0307,0.25,0.0756302521008403,0.4736842105263157,Seccionalizador,Zona Sul,Não,0.2666948436179205,2023-06-07,2023,0.2440954020973073
A-0308,0.0,0.3949579831932773,0.1578947368421052,Religador,Centro,Não,0.091927303465765,2018-09-15,2018,0.15925907267298073
A-0309,0.125,0.1134453781512605,0.0,Seccionalizador,Zona Oeste,Não,0.1680050718512257,2020-07-23,2020,0.10083412063050073
A-0310,0.125,0.2184873949579832,0.1578947368421052,Cabo,Centro,Sim,0.1813186813186813,2020-02-15,2020,0.16525703398768413
A-0311,0.375,0.1176470588235294,0.1578947368421052,Religador,Zona Norte,Não,0.3710904480135249,2022-11-13,2022,0.25398210981683234
A-0312,0.125,0.2920168067226891,1.0,Transformador,Zona Sul,Não,0.1523668639053254,2014-01-05,2014,0.3528417284073393
A-0313,0.25,0.1869747899159664,0.1578947368421052,Transformador,Centro,Não,0.2844463229078613,2018-02-24,2018,0.2161160166339971
A-0314,0.25,0.4726890756302521,0.1578947368421052,Isolador,Centro,Não,0.2992392223161454,2010-03-09,2010,0.30330959228911125
A-0315,0.375,0.1911764705882353,0.1578947368421052,Isolador,Zona Norte,Não,0.3450972104818258,2020-08-27,2020,0.27344160959307423
A-0316,0.5,0.2478991596638655,0.0,Cabo,Zona Norte,Sim,0.3983516483516483,2015-05-14,2015,0.3142049127343245
A-0317,0.0,0.1995798319327731,1.0,Transformador,Zona Sul,Sim,0.0291631445477599,2023-04-23,2023,0.2627902640346079
A-0318,0.25,0.0546218487394958,0.1578947368421052,Transformador,Zona Oeste,Não,0.3038884192730346,2023-07-10,2023,0.17835434391757324
A-0319,0.125,0.3760504201680673,0.1578947368421052,Transformador,Centro,Sim,0.1680050718512257,2021-05-19,2021,0.21119458060396382
A-0320,0.375,0.2205882352941176,0.1578947368421052,Transformador,Centro,Sim,0.3489010989010989,2019-01-05,2019,0.2826455278467662
A-0321,0.125,0.2542016806722689,0.1578947368421052,Seccionalizador,Zona Sul,Não,0.1667371090448013,2024-09-07,2024,0.17451316247458185
A-0322,0.125,0.342436974789916,0.1578947368421052,Religador,Zona Norte,Sim,0.1527895181741335,2013-01-10,2013,0.1995889916228092
A-0323,0.25,0.3529411764705883,0.4736842105263157,Religador,Zona Sul,Sim,0.2806424344885883,2009-07-29,2009,0.32868343849529846
A-0324,0.25,0.0609243697478991,0.0526315789473684,Cabo,Centro,Não,0.2829670329670329,2023-03-07,2023,0.15710033001054674
A-0325,0.0,0.0483193277310924,0.1578947368421052,Seccionalizador,Zona Norte,Não,0.000211327134404,2023-02-11,2023,0.04609587840118916
A-0326,0.125,0.0819327731092437,0.0526315789473684,Transformador,Zona Norte,Sim,0.1295435333896872,2021-08-29,2021,0.0980605010612155
A-0327,0.5,0.0504201680672268,0.1578947368421052,Transformador,Zona Norte,Não,0.448647506339814,2023-04-07,2023,0.2915697484225705
A-0328,0.375,0.1155462184873949,0.0,Isolador,Zona Norte,Não,0.2584530853761623,2024-09-19,2024,0.21050917408383474
A-0329,0.0,0.0567226890756302,0.1578947368421052,Isolador,Zona Norte,Não,0.0304311073541842,2024-12-17,2024,0.05163886482652852
A-0330,0.125,0.0609243697478991,0.4736842105263157,Cabo,Zona Norte,Sim,0.136094674556213,2024-01-25,2024,0.17662362048525418
A-0331,0.0,0.2142857142857143,0.4736842105263157,Transformador,Centro,Sim,0.0619188503803888,2019-07-11,2019,0.16521444142901634
A-0332,0.25,0.0294117647058823,0.1578947368421052,Cabo,Centro,Não,0.2322485207100591,2024-04-26,2024,0.16362732885119166
A-0333,0.125,0.1722689075630252,0.1578947368421052,Seccionalizador,Zona Norte,Sim,0.1851225697379543,2018-11-08,2018,0.15177187661112404
A-0334,0.25,0.3088235294117648,0.0,Religador,Zona Norte,Não,0.1707523245984784,2014-09-12,2014,0.2097222912833773
A-0335,0.5,0.3067226890756303,0.1578947368421052,Transformador,Zona Norte,Não,0.4535080304311074,2024-08-29,2024,0.36894655713422086
A-0336,0.0,0.2584033613445378,0.4736842105263157,Seccionalizador,Zona Norte,Não,0.0312764158918005,2022-06-10,2022,0.17538549209780452
A-0337,0.25,0.2836134453781513,0.0526315789473684,Transformador,Zona Sul,Não,0.2886728655959425,2023-02-19,2023,0.22447763596251333
A-0338,0.25,0.2710084033613446,0.1578947368421052,Isolador,Zona Oeste,Não,0.290786136939983,2022-05-07,2022,0.24196008207082273
A-0339,0.125,0.0588235294117647,0.4736842105263157,Cabo,Centro,Sim,0.2117497886728656,2023-06-22,2023,0.18355887979607913
A-0340,0.0,0.1365546218487395,0.4736842105263157,Isolador,Centro,Sim,0.0139475908706677,2022-05-31,2022,0.13709798774695175
A-0341,0.375,0.2647058823529412,0.0526315789473684,Religador,Centro,Não,0.3797548605240912,2022-05-07,2022,0.27791356654776517
A-0342,0.375,0.111344537815126,0.1578947368421052,Isolador,Zona Sul,Sim,0.3360101437024513,2022-12-27,2022,0.248583323083204
A-0343,0.25,0.111344537815126,0.0526315789473684,Transformador,Zona Norte,Não,0.2166103127641589,2021-08-31,2021,0.1655907084104274
A-0344,0.0,0.203781512605042,0.0526315789473684,Isolador,Centro,Não,0.0640321217244294,2021-07-03,2021,0.07806398174342921
A-0345,0.125,0.5210084033613446,1.0,Transformador,Zona Sul,Não,0.1844885883347421,2000-01-31,2000,0.42475137984187755
A-0346,0.25,0.3004201680672269,0.4736842105263157,Religador,Centro,Não,0.3655959425190194,2018-05-08,2018,0.3214224867773331
A-0347,0.625,0.0294117647058823,0.4736842105263157,Isolador,Zona Norte,Não,0.6589180050718512,2024-02-29,2024,0.4194521720242129
A-0348,0.25,0.1890756302521008,0.0,Cabo,Zona Norte,Sim,0.2707100591715976,2017-08-21,2017,0.18379369499279002
A-0349,0.375,0.0672268907563025,0.4736842105263157,Cabo,Zona Sul,Não,0.4590025359256128,2024-04-30,2024,0.3108051629247152
A-0350,0.25,0.3130252100840336,0.1578947368421052,Cabo,Centro,Sim,0.2821217244294167,2018-08-22,2018,0.2536986828365728
A-0351,0.25,0.4012605042016807,0.1578947368421052,Isolador,Zona Oeste,Não,0.2292899408284023,2024-01-09,2024,0.27488609271176545
A-0352,0.625,0.5777310924369748,0.1578947368421052,Isolador,Zona Sul,Sim,0.5881234150464919,2023-05-20,2023,0.5137106166041627
A-0353,0.5,0.3046218487394958,0.0,Isolador,Centro,Não,0.4289940828402367,2020-08-02,2020,0.3342859629058724
A-0354,0.25,0.2415966386554622,0.4736842105263157,Transformador,Centro,Sim,0.2990278951817413,2024-10-11,2024,0.297118623220076
A-0355,0.0,0.2478991596638655,0.1578947368421052,Religador,Zona Norte,Sim,0.0688926458157227,2013-06-10,2013,0.11283795984915296
A-0356,0.375,0.065126050420168,0.0526315789473684,Cabo,Zona Oeste,Não,0.397083685545224,2024-07-11,2024,0.2197724994700465
A-0357,0.25,0.157563025210084,0.0526315789473684,Transformador,Zona Oeste,Não,0.2218934911242603,2018-05-05,2018,0.17998457246492494
A-0358,0.375,0.1911764705882353,0.0526315789473684,Cabo,Zona Norte,Sim,0.3524936601859679,2021-03-26,2021,0.2531286229845411
A-0359,0.125,0.0945378151260504,0.0,Transformador,Zona Oeste,Sim,0.1555367709213863,2023-11-27,2023,0.09391502162995376
A-0360,0.125,0.2352941176470588,0.1578947368421052,Isolador,Centro,Não,0.1284868977176669,2018-08-02,2018,0.16501587243430538
A-0361,0.625,0.6323529411764707,0.4736842105263157,Cabo,Centro,Não,0.6715976331360947,1999-01-25,1999,0.6016024877718138
A-0362,0.375,0.2626050420168067,0.0,Isolador,Zona Oeste,Sim,0.2964919695688926,2013-12-22,2013,0.2584307095619313
A-0363,0.5,0.1617647058823529,0.0,Cabo,Zona Sul,Não,0.3721470836855452,2018-08-26,2018,0.2857441201332604
A-0364,0.25,0.2394957983193277,0.1578947368421052,Seccionalizador,Zona Norte,Sim,0.2986052409129332,2017-08-17,2017,0.2332882109555127
A-0365,0.125,0.1890756302521008,0.4736842105263157,Transformador,Zona Sul,Não,0.1375739644970414,2019-08-06,2019,0.21521692763059752
A-0366,0.125,0.1323529411764706,0.1578947368421052,Seccionalizador,Zona Oeste,Sim,0.2136517328825021,2023-11-02,2023,0.14265000300961242
A-0367,0.0,0.0399159663865546,0.1578947368421052,Transformador,Zona Sul,Não,0.0004226542688081,2023-09-14,2023,0.04359600271126823
A-0368,0.0,0.2752100840336135,0.1578947368421052,Religador,Zona Oeste,Sim,0.062552831783601,2014-06-17,2014,0.1203972557568652
A-0369,0.375,0.2352941176470588,0.0526315789473684,Cabo,Zona Sul,Não,0.3510143702451395,2014-05-16,2014,0.26621598810810526
A-0370,0.375,0.2373949579831933,0.0,Religador,Centro,Sim,0.2624683009298394,2014-04-26,2014,0.24746531748794195
A-0371,0.5,0.3781512605042017,0.4736842105263157,Religador,Zona Oeste,Sim,0.540363482671175,2015-11-24,2015,0.4622185685236411
A-0372,0.25,0.1092436974789916,0.1578947368421052,Transformador,Centro,Sim,0.3068469991546914,2023-06-01,2023,0.19503675652758767
A-0373,0.5,0.1617647058823529,0.1578947368421052,Seccionalizador,Zona Oeste,Não,0.5409974640743871,2021-02-08,2021,0.3342081055405656
A-0374,0.125,0.0798319327731092,0.4736842105263157,Isolador,Zona Norte,Não,0.1601859678782755,2022-11-23,2022,0.18470501872502346
A-0375,0.25,0.1050420168067227,0.1578947368421052,Transformador,Zona Sul,Não,0.2694420963651733,2021-10-22,2021,0.1900357620469552
A-0376,0.0,0.0462184873949579,0.0526315789473684,Isolador,Zona Norte,Não,0.0363482671174978,2024-10-17,2024,0.02802668871971083
A-0377,0.625,0.0840336134453781,0.1578947368421052,Religador,Centro,Não,0.5669907016060862,2021-05-18,2021,0.3634881015626431
A-0378,0.25,0.2205882352941176,0.0526315789473684,Isolador,Centro,Não,0.2652155536770921,2015-01-11,2015,0.2032243417454182
A-0379,0.25,0.592436974789916,0.0526315789473684,Seccionalizador,Zona Oeste,Sim,0.2812764158918004,2000-11-30,2000,0.3163850498156285
A-0380,0.375,0.0567226890756302,0.1578947368421052,Transformador,Zona Oeste,Não,0.3672865595942519,2023-11-02,2023,0.23532441005053534
A-0381,0.25,0.1323529411764706,0.4736842105263157,Seccionalizador,Zona Norte,Sim,0.3662299239222316,2021-06-29,2021,0.27106571685042746
A-0382,0.75,0.5231092436974791,1.0,Seccionalizador,Zona Oeste,Não,0.8829247675401521,2008-10-09,2008,0.745225249863259
A-0383,0.25,0.2478991596638655,0.1578947368421052,Transformador,Zona Oeste,Não,0.2931107354184277,2022-03-30,2022,0.23525976880942345
A-0384,0.25,0.2100840336134454,0.0526315789473684,Seccionalizador,Zona Sul,Não,0.2413355874894336,2021-08-13,2021,0.19768508462245069
A-0385,0.25,0.0735294117647058,0.0526315789473684,Cabo,Centro,Não,0.2411242603550296,2024-10-22,2024,0.1566975653543884
A-0386,0.375,0.1428571428571428,0.4736842105263157,Cabo,Zona Oeste,Não,0.441462383770076,2021-12-19,2021,0.3317402233394136
A-0387,0.375,0.0987394957983193,0.1578947368421052,Cabo,Zona Norte,Não,0.3624260355029585,2023-03-27,2023,0.2474433996582127
A-0388,0.375,0.2310924369747899,0.1578947368421052,Isolador,Zona Oeste,Sim,0.4108199492814877,2020-12-31,2020,0.2919886733890068
A-0389,0.75,0.2352941176470588,0.4736842105263157,Seccionalizador,Zona Oeste,Sim,0.8634826711749789,2019-09-27,2019,0.5516733445168787
A-0390,0.125,0.1155462184873949,0.4736842105263157,Transformador,Zona Oeste,Não,0.1601859678782755,2022-06-24,2022,0.19541930443930916
A-0391,0.25,0.134453781512605,0.4736842105263157,Transformador,Zona Sul,Não,0.3499577345731192,2024-02-17,2024,0.27006875001635655
A-0392,0.125,0.3802521008403362,0.0,Isolador,Centro,Sim,0.1155959425190194,2007-03-23,2007,0.17563522450400282
A-0393,0.25,0.4096638655462185,0.4736842105263157,Transformador,Zona Norte,Sim,0.338334742180896,2022-09-05,2022,0.3514694759872182
A-0394,0.375,0.1239495798319327,0.4736842105263157,Cabo,Zona Norte,Sim,0.4057480980557903,2023-08-08,2023,0.322496525860422
A-0395,0.375,0.1281512605042017,0.0526315789473684,Seccionalizador,Centro,Sim,0.3093829247675401,2024-07-06,2024,0.22990998641748822
A-0396,0.25,0.0525210084033613,0.1578947368421052,Transformador,Zona Norte,Não,0.2565511411665258,2024-10-11,2024,0.172990364006082
A-0397,0.125,0.134453781512605,0.1578947368421052,Transformador,Zona Sul,Não,0.1737109044801352,2019-10-16,2019,0.13928617227021606
A-0398,0.5,0.1722689075630252,1.0,Religador,Zona Oeste,Não,0.6510989010989011,2021-05-25,2021,0.5167905623787977
A-0399,0.125,0.2226890756302521,0.0,Religador,Centro,Não,0.1238377007607776,2015-11-24,2015,0.1291904927651534
A-0400,0.25,0.1386554621848739,0.1578947368421052,Religador,Zona Norte,Não,0.2314032121724429,2021-08-27,2021,0.19631590724112752
A-0401,0.25,0.430672268907563,0.0526315789473684,Seccionalizador,Centro,Sim,0.2335164835164835,2005-10-18,2005,0.26307964481339097
